globalid;address;parentglobalid
50339412;305007, Курская обл, Курск г., Моковская ул., дом 11;5861110
50339413;305007, Курская обл, Курск г., Моковская ул., дом 2Д;5861110
50339414;305007, Курская обл, Курск г., Моковская ул., дом 26В;5861110
50339415;305007, Курская обл, Курск г., Моковская ул., дом 12;5861110
50339416;305007, Курская обл, Курск г., Моковская ул., дом 11А;5861110
50339417;305007, Курская обл, Курск г., Моковская ул., дом 28А;5861110
50339418;305007, Курская обл, Курск г., Моковская ул., дом 26;5861110
50339419;305007, Курская обл, Курск г., Моковская ул., дом 2А;5861110
50339420;305007, Курская обл, Курск г., Моковская ул., дом 2В;5861110
50339421;305007, Курская обл, Курск г., Моковская ул., дом 2Б;5861110
50339422;305007, Курская обл, Курск г., Моковская ул., дом 20А;5861110
50339423;305007, Курская обл, Курск г., Моковская ул., дом 32;5861110
50339424;305007, Курская обл, Курск г., Моковская ул., дом 15;5861110
50339425;305007, Курская обл, Курск г., Моковская ул., дом 26А;5861110
50339426;305007, Курская обл, Курск г., Моковская ул., дом 6;5861110
50339427;305007, Курская обл, Курск г., Моковская ул., дом 28;5861110
50339428;305007, Курская обл, Курск г., Моковская ул., дом 38;5861110
50339429;305007, Курская обл, Курск г., Моковская ул., дом 8;5861110
50339430;305007, Курская обл, Курск г., Моковская ул., дом 10;5861110
50339431;305007, Курская обл, Курск г., Моковская ул., дом 30;5861110
50339432;305007, Курская обл, Курск г., Моковская ул., дом 8А;5861110
50339433;399902, Липецкая обл, Чаплыгинский р-н, Чаплыгин г., Восточная ул., дом 78А;5988877
50339462;141802, Московская обл, Дмитровский р-н, Дмитров г., Александра Шилова ул., дом 2;5393110
50339476;157560, Костромская обл, Поназыревский р-н, Якшанга п., Чапаева ул., дом 26;5429028
50339477;309920, Белгородская обл, Красногвардейский р-н, Бирюч г., Ямская ул., дом 86А;5549278
50339478;309920, Белгородская обл, Красногвардейский р-н, Бирюч г., Ямская ул., дом 82А;5549278
50339479;309920, Белгородская обл, Красногвардейский р-н, Бирюч г., Ямская ул., дом 88А;5549278
50339485;399071, Липецкая обл, Грязинский р-н, Казинка с., Огородная ул., дом 1;5708606
50339517;157301, Костромская обл, Мантуровский р-н, Мантурово г., Пролетарская 1-я ул., дом 10А;5549279
50339519;249037, Калужская обл, Обнинск г., Садовая ул., дом 6;6033398
50339567;305025, Курская обл, Курск г., Панинская ул., дом 35;5903650
50339568;305025, Курская обл, Курск г., Панинская ул., дом 14;5903650
50339569;305025, Курская обл, Курск г., Панинская ул., дом 5;5903650
50339570;305025, Курская обл, Курск г., Панинская ул., дом 27;5903650
50339571;155362, Ивановская обл, Пучежский р-н, Пучеж г., Южная ул., дом 44;6147517
50339572;155362, Ивановская обл, Пучежский р-н, Пучеж г., Южная ул., дом 6;6147517
50339573;155362, Ивановская обл, Пучежский р-н, Пучеж г., Южная ул., дом 52;6147517
50339574;155362, Ивановская обл, Пучежский р-н, Пучеж г., Южная ул., дом 23;6147517
50339575;305022, Курская обл, Курск г., Линейная ул., дом 72;6074179
50339576;305022, Курская обл, Курск г., Линейная ул., дом 8;6074179
50339577;305022, Курская обл, Курск г., Линейная ул., дом 43;6074179
50339578;305022, Курская обл, Курск г., Линейная ул., дом 59;6074179
50339579;305022, Курская обл, Курск г., Линейная ул., дом 32;6074179
50339580;305022, Курская обл, Курск г., Линейная ул., дом 46;6074179
50339581;305022, Курская обл, Курск г., Линейная ул., дом 70;6074179
50339582;305022, Курская обл, Курск г., Линейная ул., дом 14;6074179
50339583;305022, Курская обл, Курск г., Линейная ул., дом 63;6074179
50339584;305022, Курская обл, Курск г., Линейная ул., дом 36;6074179
50339585;305022, Курская обл, Курск г., Линейная ул., дом 20;6074179
50339586;305022, Курская обл, Курск г., Линейная ул., дом 38;6074179
50339587;305022, Курская обл, Курск г., Линейная ул., дом 6;6074179
50339588;305022, Курская обл, Курск г., Линейная ул., дом 34;6074179
50339589;305022, Курская обл, Курск г., Линейная ул., дом 3;6074179
50339590;305022, Курская обл, Курск г., Линейная ул., дом 56;6074179
50339591;305022, Курская обл, Курск г., Линейная ул., дом 21;6074179
50339592;305022, Курская обл, Курск г., Линейная ул., дом 51;6074179
50339593;305022, Курская обл, Курск г., Линейная ул., дом 61;6074179
50339594;305022, Курская обл, Курск г., Линейная ул., дом 53;6074179
50339595;305022, Курская обл, Курск г., Линейная ул., дом 26;6074179
50339596;305022, Курская обл, Курск г., Линейная ул., дом 12;6074179
50339597;305022, Курская обл, Курск г., Линейная ул., дом 65;6074179
50339598;305022, Курская обл, Курск г., Линейная ул., дом 9;6074179
50339599;305022, Курская обл, Курск г., Линейная ул., дом 57;6074179
50339600;305022, Курская обл, Курск г., Линейная ул., дом 25;6074179
50339601;305022, Курская обл, Курск г., Линейная ул., дом 4;6074179
50339602;305022, Курская обл, Курск г., Линейная ул., дом 68;6074179
50339603;305022, Курская обл, Курск г., Линейная ул., дом 16;6074179
50339604;305022, Курская обл, Курск г., Линейная ул., дом 27;6074179
50339605;305022, Курская обл, Курск г., Линейная ул., дом 41;6074179
50339606;305022, Курская обл, Курск г., Линейная ул., дом 74;6074179
50339607;305022, Курская обл, Курск г., Линейная ул., дом 5;6074179
50339608;305022, Курская обл, Курск г., Линейная ул., дом 37;6074179
50339609;305022, Курская обл, Курск г., Линейная ул., дом 39;6074179
50339610;305022, Курская обл, Курск г., Линейная ул., дом 54;6074179
50339611;305022, Курская обл, Курск г., Линейная ул., дом 60;6074179
50339612;305022, Курская обл, Курск г., Линейная ул., дом 10;6074179
50339613;305022, Курская обл, Курск г., Линейная ул., дом 64;6074179
50339614;305022, Курская обл, Курск г., Линейная ул., дом 23;6074179
50339615;305022, Курская обл, Курск г., Линейная ул., дом 49;6074179
50339616;305022, Курская обл, Курск г., Линейная ул., дом 48;6074179
50339617;305022, Курская обл, Курск г., Линейная ул., дом 55;6074179
50339618;305022, Курская обл, Курск г., Линейная ул., дом 52;6074179
50339619;305022, Курская обл, Курск г., Линейная ул., дом 7;6074179
50339620;305022, Курская обл, Курск г., Линейная ул., дом 67;6074179
50339621;305022, Курская обл, Курск г., Линейная ул., дом 28;6074179
50339622;305022, Курская обл, Курск г., Линейная ул., дом 15;6074179
50339623;305022, Курская обл, Курск г., Линейная ул., дом 58;6074179
50339624;305022, Курская обл, Курск г., Линейная ул., дом 29;6074179
50339625;305022, Курская обл, Курск г., Линейная ул., дом 66;6074179
50339626;305022, Курская обл, Курск г., Линейная ул., дом 11;6074179
50339627;305022, Курская обл, Курск г., Линейная ул., дом 31;6074179
50339628;305022, Курская обл, Курск г., Линейная ул., дом 30;6074179
50339629;249405, Калужская обл, Людиновский р-н, Людиново г., Кондакова ул., дом 5;5547498
50339630;249405, Калужская обл, Людиновский р-н, Людиново г., Кондакова ул., дом 53;5547498
50339631;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 52;5846836
50339632;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 29;5846836
50339633;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 12;5846836
50339634;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 9А;5846836
50339635;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 7А;5846836
50339636;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 31А;5846836
50339637;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 8;5846836
50339638;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 17;5846836
50339639;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 42;5846836
50339640;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 5;5846836
50339641;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 48;5846836
50339642;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 23;5846836
50339643;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 26;5846836
50339644;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 28;5846836
50339645;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 37;5846836
50339646;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 56;5846836
50339647;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 32;5846836
50339648;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 24;5846836
50339649;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 1;5846836
50339650;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 15;5846836
50339651;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 35;5846836
50339652;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 14;5846836
50339653;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 30;5846836
50339654;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 11А;5846836
50339655;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 9Б;5846836
50339656;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 9В;5846836
50339657;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 1А;5846836
50339658;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 31;5846836
50339659;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 44;5846836
50339660;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 16;5846836
50339661;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 50;5846836
50339662;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 22;5846836
50339663;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 2;5846836
50339664;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 25;5846836
50339665;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 27;5846836
50339666;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 13;5846836
50339667;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 7;5846836
50339668;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 19;5846836
50339669;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 6;5846836
50339670;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 38;5846836
50339671;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 40;5846836
50339672;305031, Курская обл, Курск г., Стрелецкая 3-я ул., дом 7Б;5846836
50339673;155120, Ивановская обл, Лежневский р-н, Лежнево п., Колхозная 1-я ул., дом 9;5872263
50339674;155120, Ивановская обл, Лежневский р-н, Лежнево п., Свердлова 2-я ул., дом 14;5829830
50339675;155120, Ивановская обл, Лежневский р-н, Лежнево п., Свердлова 2-я ул., дом 8;5829830
50339679;155120, Ивановская обл, Лежневский р-н, Лежнево п., Московская ул., дом 3;6256756
50339680;155120, Ивановская обл, Лежневский р-н, Лежнево п., Пролетарская ул., дом 12;5416647
50339690;391240, Рязанская обл, Александро-Невский р-н, Александро-Невский рп., Вишневая ул., дом 43;5569419
50339696;300045, Тульская обл, Тула г., Демьянова ул., дом 26;5462043
50339697;300045, Тульская обл, Тула г., Демьянова ул., дом 19;5462043
50339698;300045, Тульская обл, Тула г., Демьянова ул., дом 43;5462043
50339699;300045, Тульская обл, Тула г., Демьянова ул., дом 9;5462043
50339710;300041, Тульская обл, Тула г., Колетвинова ул., дом 2;5504809
50339711;300041, Тульская обл, Тула г., Колетвинова ул., дом 6;5504809
50339715;143968, Московская обл, Реутов г., Победы ул., дом 31;5705919
50339718;140055, Московская обл, Котельники г., Кузьминская ул., дом 9;5575870
50339719;140055, Московская обл, Котельники г., Кузьминская ул., дом 19;5575870
50339720;140055, Московская обл, Котельники г., Кузьминская ул., дом 15;5575870
50339721;140055, Московская обл, Котельники г., Кузьминская ул., дом 13;5575870
50339722;140055, Московская обл, Котельники г., Кузьминская ул., дом 17;5575870
50339723;140055, Московская обл, Котельники г., Кузьминская ул., дом 7;5575870
50339731;142105, Московская обл, Подольск г., Литейная ул., дом 36;5832670
50339732;142105, Московская обл, Подольск г., Литейная ул., дом 40А;5832670
50339761;214005, Смоленская обл, Смоленск г., Полевая ул., дом 11;6060025
50339762;214010, Смоленская обл, Смоленск г., Полевая ул., дом 2;6060025
50339763;214005, Смоленская обл, Смоленск г., Полевая ул., дом 8;6060025
50339764;214010, Смоленская обл, Смоленск г., Полевая ул., дом 4;6060025
50339767;214016, Смоленская обл, Смоленск г., Соболева ул., дом 25А;5575879
50339768;214019, Смоленская обл, Смоленск г., Румянцева ул., дом 14А;5419441
50339770;214025, Смоленская обл, Смоленск г., Нахимова ул., дом 40Г;5988897
50339771;309381, Белгородская обл, Грайворонский р-н, Безымено с., Первомайская ул., дом 216;6165389
50339772;309381, Белгородская обл, Грайворонский р-н, Безымено с., Октябрьская ул., дом 127А;5794996
50339773;309381, Белгородская обл, Грайворонский р-н, Безымено с., Октябрьская ул., дом 140;5794996
50339774;309381, Белгородская обл, Грайворонский р-н, Безымено с., Октябрьская ул., дом 120;5794996
50339775;309381, Белгородская обл, Грайворонский р-н, Безымено с., Октябрьская ул., дом 139;5794996
50339776;309213, Белгородская обл, Корочанский р-н, Большая Халань с., Базарная ул., дом 18;5884307
50339777;309213, Белгородская обл, Корочанский р-н, Большая Халань с., Прилепы ул., дом 70;5770045
50339779;309213, Белгородская обл, Корочанский р-н, Большая Халань с., Гузивка ул., дом 47;6211742
50339780;309213, Белгородская обл, Корочанский р-н, Большая Халань с., Гузивка ул., дом 55;6211742
50339781;309213, Белгородская обл, Корочанский р-н, Большая Халань с., Гузивка ул., дом 59;6211742
50339784;309133, Белгородская обл, Ивнянский р-н, Кочетовка с., Центральная ул., дом 12;5898218
50339785;309133, Белгородская обл, Ивнянский р-н, Кочетовка с., 1-я Заречная ул., дом 32;5598868
50339786;309133, Белгородская обл, Ивнянский р-н, Кочетовка с., Козловка ул., дом 22;5912297
50339797;157490, Костромская обл, Макарьевский р-н, Первомайка п., Юбилейная ул., дом 28;5543774
50339800;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 77;5645196
50339801;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 101;5645196
50339802;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 55;5645196
50339803;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 75;5645196
50339804;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 110;5645196
50339805;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 48;5645196
50339806;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 80;5645196
50339807;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 76;5645196
50339808;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 104;5645196
50339809;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 74;5645196
50339810;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 49;5645196
50339811;309623, Белгородская обл, Новооскольский р-н, Тростенец с., Новоселовка ул., дом 34;5645196
50339829;143920, Московская обл, Железнодорожный г., Адмирала Кузнецова ул., дом 48;5732882
50339839;142105, Московская обл, Подольск г., Малая Кутузовская ул., дом 45;6160141
50339840;142105, Московская обл, Подольск г., Малая Кутузовская ул., дом 52;6160141
50339841;142105, Московская обл, Подольск г., Малая Кутузовская ул., дом 43;6160141
50339842;142114, Московская обл, Подольск г., Малая Кутузовская ул., дом 84;6160141
50339843;142105, Московская обл, Подольск г., Малая Кутузовская ул., дом 44;6160141
50339845;143969, Московская обл, Реутов г., Юбилейный пр-кт, дом 61;5463830
50339846;143969, Московская обл, Реутов г., Юбилейный пр-кт, дом 69;5463830
50339847;143969, Московская обл, Реутов г., Юбилейный пр-кт, дом 63;5463830
50339848;143962, Московская обл, Реутов г., Юбилейный пр-кт, дом 59;5463830
50339855;303170, Орловская обл, Покровский р-н, Покровское пгт., Комсомольский пер., дом 4;6209017
50339856;303170, Орловская обл, Покровский р-н, Покровское пгт., Комсомольский пер., дом 1;6209017
50339857;303170, Орловская обл, Покровский р-н, Покровское пгт., Комсомольский пер., дом 8;6209017
50339858;303170, Орловская обл, Покровский р-н, Покровское пгт., Комсомольский пер., дом 10;6209017
50339859;303170, Орловская обл, Покровский р-н, Покровское пгт., Комсомольский пер., дом 7;6209017
50339860;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 11;5592516
50339861;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 2;5592516
50339862;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 15;5592516
50339863;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 10;5592516
50339864;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 9;5592516
50339865;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 6;5592516
50339866;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 8;5592516
50339867;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 3;5592516
50339868;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 18;5592516
50339869;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 12;5592516
50339870;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 17;5592516
50339871;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 1;5592516
50339872;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 14;5592516
50339873;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 13;5592516
50339874;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 19;5592516
50339875;300901, Тульская обл, Тула г., Горелки п., Грачевский пер., дом 5;5592516
50339882;150062, Ярославская обл, Ярославль г., Яковлевская 4-я ул., дом 8;5761004
50339885;309736, Белгородская обл, Вейделевский р-н, Малакеево с., Солнечная ул., дом 11;5551570
50339886;309736, Белгородская обл, Вейделевский р-н, Малакеево с., Солнечная ул., дом 16;5551570
50339897;150006, Ярославская обл, Ярославль г., Балтийская ул., дом 11;5575932
50339907;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 14;5834490
50339908;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 24;5834490
50339909;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 10;5834490
50339910;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 1;5834490
50339911;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 78;5834490
50339912;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 70;5834490
50339913;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 19;5834490
50339914;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 60;5834490
50339915;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 3;5834490
50339916;155452, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Кутузова ул., дом 64;5834490
50339927;214014, Смоленская обл, Смоленск г., Твардовского ул., дом 8А;5504876
50339989;309736, Белгородская обл, Вейделевский р-н, Малакеево с., Светлая ул., дом 6;5850998
50339990;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 18;5535122
50339991;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 19;5535122
50339992;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 20;5535122
50339993;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 7;5535122
50339994;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 15А;5535122
50339995;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 4;5535122
50339996;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 10;5535122
50339997;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 22А;5535122
50339998;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 14;5535122
50339999;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 17;5535122
50340000;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 9;5535122
50340001;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 12;5535122
50340002;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 3;5535122
50340003;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 21;5535122
50340004;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 16;5535122
50340005;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 16А;5535122
50340006;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 22;5535122
50340007;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., 60 лет Октября ул., дом 8;5535122
50340008;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Малый пер., дом 4;6275602
50340009;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Малый пер., дом 7;6275602
50340010;155450, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Малый пер., дом 6;6275602
50340015;309292, Белгородская обл, Шебекино г., Надежды ул., дом 3;5947938
50340037;242514, Брянская обл, Карачевский р-н, Ружное с., Бутыренка ул., дом 1;43239590
50340092;300004, Тульская обл, Тула г., Комарки п., Комарский 6-й проезд, дом 9;5582529
50340100;171507, Тверская обл, Кимры г., Коммунальный 1-й пер., дом 3;5591845
50340103;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 8;5959860
50340104;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 11;5959860
50340105;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 9;5959860
50340106;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 5;5959860
50340107;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 15;5959860
50340108;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 7;5959860
50340109;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 17;5959860
50340110;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 16;5959860
50340111;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 6;5959860
50340112;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 14;5959860
50340113;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 12;5959860
50340114;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 19;5959860
50340115;305026, Курская обл, Курск г., Ольховский 3-й пер., дом 3;5959860
50340136;216504, Смоленская обл, Рославльский р-н, Рославль г., 3-й Ленина пер., дом 4;5734653
50340137;216504, Смоленская обл, Рославльский р-н, Рославль г., 3-й Ленина пер., дом 1;5734653
50340138;216504, Смоленская обл, Рославльский р-н, Рославль г., 3-й Ленина пер., дом 5;5734653
50340139;216504, Смоленская обл, Рославльский р-н, Рославль г., 3-й Ленина пер., дом 9;5734653
50340140;216504, Смоленская обл, Рославльский р-н, Рославль г., 3-й Ленина пер., дом 12;5734653
50340141;142290, Московская обл, Пущино г., АБ мкр., дом 26;5933945
50340142;142290, Московская обл, Пущино г., АБ мкр., дом 10;5933945
50340143;142290, Московская обл, Пущино г., АБ мкр., дом 11;5933945
50340144;142290, Московская обл, Пущино г., АБ мкр., дом 22;5933945
50340145;142290, Московская обл, Пущино г., АБ мкр., дом 23;5933945
50340146;142290, Московская обл, Пущино г., АБ мкр., дом 21;5933945
50340147;142290, Московская обл, Пущино г., АБ мкр., дом 6;5933945
50340148;142290, Московская обл, Пущино г., АБ мкр., дом 4;5933945
50340149;142290, Московская обл, Пущино г., АБ мкр., дом 24;5933945
50340150;142290, Московская обл, Пущино г., АБ мкр., дом 28;5933945
50340151;142290, Московская обл, Пущино г., АБ мкр., дом 2;5933945
50340152;142290, Московская обл, Пущино г., АБ мкр., дом 27;5933945
50340153;142290, Московская обл, Пущино г., АБ мкр., дом 8;5933945
50340154;142290, Московская обл, Пущино г., АБ мкр., дом 9;5933945
50340155;142290, Московская обл, Пущино г., АБ мкр., дом 7;5933945
50340156;142290, Московская обл, Пущино г., АБ мкр., дом 1;5933945
50340178;155453, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Красноармейский пер., дом 5;5734664
50340179;155453, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Красноармейский пер., дом 3;5734664
50340180;155453, Ивановская обл, Юрьевецкий р-н, Юрьевец г., Красноармейский пер., дом 13;5734664
50340206;155000, Ивановская обл, Гаврилово-Посадский р-н, Гаврилов Посад г., Шушинский 1-й проезд, дом 7;6047592
50340207;155000, Ивановская обл, Гаврилово-Посадский р-н, Гаврилов Посад г., Шушинский 1-й проезд, дом 2;6047592
50340213;305026, Курская обл, Курск г., Силикатный проезд, дом 8;5661597
50340214;305026, Курская обл, Курск г., Силикатный проезд, дом 4А;5661597
50340215;305026, Курская обл, Курск г., Силикатный проезд, дом 1Б;5661597
50340216;305026, Курская обл, Курск г., Силикатный проезд, дом 3;5661597
50340232;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 23А;5533331
50340233;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 31;5533331
50340234;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 7;5533331
50340235;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 3А;5533331
50340236;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 27А;5533331
50340237;157201, Костромская обл, Галичский р-н, Галич г., Революции пл., дом 25;5533331
50340280;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 20;6131640
50340281;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 9;6131640
50340282;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 2;6131640
50340283;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 3;6131640
50340284;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 7;6131640
50340285;249405, Калужская обл, Людиновский р-н, Людиново г., М.Горького проезд, дом 8;6131640
50340365;305031, Курская обл, Курск г., Курбатовский пер., дом 34;5476302
50340366;305031, Курская обл, Курск г., Курбатовский пер., дом 25;5476302
50340367;305031, Курская обл, Курск г., Курбатовский пер., дом 5;5476302
50340368;305031, Курская обл, Курск г., Курбатовский пер., дом 40;5476302
50340369;305031, Курская обл, Курск г., Курбатовский пер., дом 7;5476302
50340370;305031, Курская обл, Курск г., Курбатовский пер., дом 33;5476302
50340371;305031, Курская обл, Курск г., Курбатовский пер., дом 12;5476302
50340372;305031, Курская обл, Курск г., Курбатовский пер., дом 16;5476302
50340373;305031, Курская обл, Курск г., Курбатовский пер., дом 17;5476302
50340374;305031, Курская обл, Курск г., Курбатовский пер., дом 23;5476302
50340375;305031, Курская обл, Курск г., Курбатовский пер., дом 22;5476302
50340376;305031, Курская обл, Курск г., Курбатовский пер., дом 20;5476302
50340377;305031, Курская обл, Курск г., Курбатовский пер., дом 10;5476302
50340378;305031, Курская обл, Курск г., Курбатовский пер., дом 31;5476302
50340379;305031, Курская обл, Курск г., Курбатовский пер., дом 9;5476302
50340380;305031, Курская обл, Курск г., Курбатовский пер., дом 28;5476302
50340381;305031, Курская обл, Курск г., Курбатовский пер., дом 6;5476302
50340382;305031, Курская обл, Курск г., Курбатовский пер., дом 11;5476302
50340383;305031, Курская обл, Курск г., Курбатовский пер., дом 14;5476302
50340384;305031, Курская обл, Курск г., Курбатовский пер., дом 24;5476302
